"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_81rl","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display"
"16",1604075100520,1,"30/10/2020 17:25:00","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","",NA,"END TASK",NA,"","","","346720",NA,NA,"",NA,""
"2",1604074757536,1,"30/10/2020 17:19:17","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",1,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"IntroAlice"
"3",1604074768250,1,"30/10/2020 17:19:28","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","",NA,"",NA,"","","","83690.4010096116",NA,NA,"A loading delay of more than 10s was detected.",NA,""
"4",1604074910326,1,"30/10/2020 17:21:50","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",1,"Screen 1","content","content_video","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"5",1604074926327,1,"30/10/2020 17:22:06","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",2,"Klaar4Sporten","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"6",1604074959591,1,"30/10/2020 17:22:39","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",1,"Text","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"7",1604074961288,1,"30/10/2020 17:22:41","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",2,"JoL1","Two","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"8",1604074973994,1,"30/10/2020 17:22:53","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"9",1604075017704,1,"30/10/2020 17:23:37","BLIND",8228734,NA,"complete",NA,"5f9c2c48517e0d076556d340","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","PictureMappingResponse","response_text_entry","83690.4010096116",NA,NA,"1",NA,"SportenPictureMapping"
"1",1604177800933,1,"31/10/2020 21:56:40","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"10",1604178105076,1,"31/10/2020 22:01:45","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","Zone3","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"11",1604178108058,1,"31/10/2020 22:01:48","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",5,"JoL2","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"12",1604178110072,1,"31/10/2020 22:01:50","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",6,"InstructieToets","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"13",1604178189183,1,"31/10/2020 22:03:09","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonA","response_text_area","83690.4010096116",NA,NA,"bg",NA,"SportenPictureMapping"
"14",1604178189191,1,"31/10/2020 22:03:09","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonB","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"15",1604178190944,1,"31/10/2020 22:03:10","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",4,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"ReadyForExperiment"
"16",1604178190948,1,"31/10/2020 22:03:10","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","",NA,"END TASK",NA,"","","","390015",NA,NA,"",NA,""
"2",1604177805884,1,"31/10/2020 21:56:45","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",1,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"IntroAlice"
"3",1604177815892,1,"31/10/2020 21:56:55","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","",NA,"",NA,"","","","83690.4010096116",NA,NA,"A loading delay of more than 10s was detected.",NA,""
"4",1604177999456,1,"31/10/2020 21:59:59","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",1,"Screen 1","content","content_video","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"5",1604178001459,1,"31/10/2020 22:00:01","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",2,"Klaar4Sporten","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"6",1604178025474,1,"31/10/2020 22:00:25","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",1,"Text","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"7",1604178029665,1,"31/10/2020 22:00:29","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",2,"JoL1","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"8",1604178031691,1,"31/10/2020 22:00:31","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"9",1604178105074,1,"31/10/2020 22:01:45","BLIND",9055789,NA,"complete",NA,"5f9dcf5b36d73434649ee920","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 86.0.4240.111","1440x900","1440x789","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","PictureMappingResponse","response_text_entry","83690.4010096116",NA,NA,"1",NA,"SportenPictureMapping"
"1",1604097985990,1,"30/10/2020 23:46:25","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","",NA,"BEGIN TASK",NA,"","","","",NA,NA,"",NA,""
"10",1604098233358,1,"30/10/2020 23:50:33","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",5,"JoL2","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"11",1604098234966,1,"30/10/2020 23:50:34","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",6,"InstructieToets","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"12",1604098377228,1,"30/10/2020 23:52:57","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonA","response_text_area","83690.4010096116",NA,NA,"9k",NA,"SportenPictureMapping"
"13",1604098377230,1,"30/10/2020 23:52:57","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",7,"Test","buttonB","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"14",1604098379106,1,"30/10/2020 23:52:59","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",4,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"ReadyForExperiment"
"15",1604098379109,1,"30/10/2020 23:52:59","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","",NA,"END TASK",NA,"","","","393120",NA,NA,"",NA,""
"2",1604097989375,1,"30/10/2020 23:46:29","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",1,"1",1,"Screen 1","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"IntroAlice"
"3",1604098133079,1,"30/10/2020 23:48:53","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",1,"Screen 1","content","content_video","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"4",1604098135941,1,"30/10/2020 23:48:55","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",2,"1",2,"Klaar4Sporten","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"AlicePictureMappingIntroVid"
"5",1604098175944,1,"30/10/2020 23:49:35","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",1,"Text","advancementZone","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"6",1604098178001,1,"30/10/2020 23:49:38","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",2,"JoL1","Three","response_button_text","83690.4010096116",NA,NA,"4",1,"SportenPictureMapping"
"7",1604098183549,1,"30/10/2020 23:49:43","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",3,"IntroPictureMapping","advancementZone","continue_keyboard","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"8",1604098231556,1,"30/10/2020 23:50:31","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","PictureMappingResponse","response_text_entry","83690.4010096116",NA,NA,"2",NA,"SportenPictureMapping"
"9",1604098231558,1,"30/10/2020 23:50:31","BLIND",9519059,NA,"complete",NA,"5f9c976f7a1d98179cfe387a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1366x768","1366x657","PictureMapping","AliceSportIntroPictureMapping","AliceSportIntroPictureMapping",3,"1",4,"PictureMapping","Zone3","continue_button","83690.4010096116",NA,NA,"",NA,"SportenPictureMapping"
"END OF FILE",NA,NA,"","",NA,NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","","83690.4010096116",NA,NA,"",NA,""
"END OF FILE",NA,NA,"","",NA,NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","","",NA,NA,"",NA,""
