"Event_Index","Local_Timestamp","Local_Timezone","Local_Date","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","randomiser_81rl","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","display"
"7",1604087709026,1,"30/10/2020 20:55:09","BLIND",8715908,NA,"complete",NA,"5f9c6ead8882e411f714801a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"8",1604087711416,1,"30/10/2020 20:55:11","BLIND",8715908,NA,"complete",NA,"5f9c6ead8882e411f714801a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",4,"JoL2","Four","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"9",1604087716540,1,"30/10/2020 20:55:16","BLIND",8715908,NA,"complete",NA,"5f9c6ead8882e411f714801a","computer","Desktop or Laptop","Windows 10","Chrome 86.0.4240.111","1536x864","1536x754","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"1",1604093670058,1,"30/10/2020 22:34:30","BLIND",8935679,NA,"complete",NA,"5f9c862d885b11152708a0ab","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,""
"10",1604094100133,1,"30/10/2020 22:41:40","BLIND",8935679,NA,"complete",NA,"5f9c862d885b11152708a0ab","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",28040.3303030323,NA,NA,"fbWam",NA,"SportenFeedbackOnly"
"11",1604094100134,1,"30/10/2020 22:41:40","BLIND",8935679,NA,"complete",NA,"5f9c862d885b11152708a0ab","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonB","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"12",1604094102548,1,"30/10/2020 22:41:42","BLIND",8935679,NA,"complete",NA,"5f9c862d885b11152708a0ab","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",4,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"ReadyForExperiment"
"13",1604094102550,1,"30/10/2020 22:41:42","BLIND",8935679,NA,"complete",NA,"5f9c862d885b11152708a0ab","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"END TASK",NA,"","","",432492,NA,NA,"",NA,""
"2",1604093681600,1,"30/10/2020 22:34:41","BLIND",8935679,NA,"complete",NA,"5f9c862d885b11152708a0ab","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",1,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"IntroAlice"
"3",1604093787982,1,"30/10/2020 22:36:27","BLIND",8935679,NA,"complete",NA,"5f9c862d885b11152708a0ab","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",1,"Screen 1","content","content_video",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"4",1604093793543,1,"30/10/2020 22:36:33","BLIND",8935679,NA,"complete",NA,"5f9c862d885b11152708a0ab","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"5",1604093839197,1,"30/10/2020 22:37:19","BLIND",8935679,NA,"complete",NA,"5f9c862d885b11152708a0ab","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"6",1604093859311,1,"30/10/2020 22:37:39","BLIND",8935679,NA,"complete",NA,"5f9c862d885b11152708a0ab","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",2,"JoL1","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"7",1604093884796,1,"30/10/2020 22:38:04","BLIND",8935679,NA,"complete",NA,"5f9c862d885b11152708a0ab","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"8",1604093888022,1,"30/10/2020 22:38:08","BLIND",8935679,NA,"complete",NA,"5f9c862d885b11152708a0ab","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",4,"JoL2","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"9",1604093896206,1,"30/10/2020 22:38:16","BLIND",8935679,NA,"complete",NA,"5f9c862d885b11152708a0ab","computer","Desktop or Laptop","Windows 10","Firefox 82.0","1920x1080","1920x966","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"1",1604178440323,1,"31/10/2020 22:07:20","BLIND",8967355,NA,"complete",NA,"5f9dd0deadab8c360712e94f","computer","Desktop or Laptop","Mac OS 10.15","Firefox 82.0","1920x1080","1920x903","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"BEGIN TASK",NA,"","","",NA,NA,NA,"",NA,""
"10",1604178676523,1,"31/10/2020 22:11:16","BLIND",8967355,NA,"complete",NA,"5f9dd0deadab8c360712e94f","computer","Desktop or Laptop","Mac OS 10.15","Firefox 82.0","1920x1080","1920x903","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonA","response_text_area",28040.3303030323,NA,NA,"g0cd9W",NA,"SportenFeedbackOnly"
"11",1604178676524,1,"31/10/2020 22:11:16","BLIND",8967355,NA,"complete",NA,"5f9dd0deadab8c360712e94f","computer","Desktop or Laptop","Mac OS 10.15","Firefox 82.0","1920x1080","1920x903","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",6,"Test","buttonB","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"12",1604178678174,1,"31/10/2020 22:11:18","BLIND",8967355,NA,"complete",NA,"5f9dd0deadab8c360712e94f","computer","Desktop or Laptop","Mac OS 10.15","Firefox 82.0","1920x1080","1920x903","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",4,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"ReadyForExperiment"
"13",1604178678177,1,"31/10/2020 22:11:18","BLIND",8967355,NA,"complete",NA,"5f9dd0deadab8c360712e94f","computer","Desktop or Laptop","Mac OS 10.15","Firefox 82.0","1920x1080","1920x903","FeedbackOnly","AliceSportIntoFeedbackOnly","",NA,"END TASK",NA,"","","",237854,NA,NA,"",NA,""
"2",1604178447604,1,"31/10/2020 22:07:27","BLIND",8967355,NA,"complete",NA,"5f9dd0deadab8c360712e94f","computer","Desktop or Laptop","Mac OS 10.15","Firefox 82.0","1920x1080","1920x903","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",1,"1",1,"Screen 1","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"IntroAlice"
"3",1604178553933,1,"31/10/2020 22:09:13","BLIND",8967355,NA,"complete",NA,"5f9dd0deadab8c360712e94f","computer","Desktop or Laptop","Mac OS 10.15","Firefox 82.0","1920x1080","1920x903","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",1,"Screen 1","content","content_video",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"4",1604178557370,1,"31/10/2020 22:09:17","BLIND",8967355,NA,"complete",NA,"5f9dd0deadab8c360712e94f","computer","Desktop or Laptop","Mac OS 10.15","Firefox 82.0","1920x1080","1920x903","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",2,"1",2,"Klaar4Sporten","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"AliceFeedbackOnlyIntroVid"
"5",1604178586947,1,"31/10/2020 22:09:46","BLIND",8967355,NA,"complete",NA,"5f9dd0deadab8c360712e94f","computer","Desktop or Laptop","Mac OS 10.15","Firefox 82.0","1920x1080","1920x903","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",1,"Text","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"6",1604178592731,1,"31/10/2020 22:09:52","BLIND",8967355,NA,"complete",NA,"5f9dd0deadab8c360712e94f","computer","Desktop or Laptop","Mac OS 10.15","Firefox 82.0","1920x1080","1920x903","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",2,"JoL1","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"7",1604178607906,1,"31/10/2020 22:10:07","BLIND",8967355,NA,"complete",NA,"5f9dd0deadab8c360712e94f","computer","Desktop or Laptop","Mac OS 10.15","Firefox 82.0","1920x1080","1920x903","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",3,"Feedback","Zone1","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"8",1604178610797,1,"31/10/2020 22:10:10","BLIND",8967355,NA,"complete",NA,"5f9dd0deadab8c360712e94f","computer","Desktop or Laptop","Mac OS 10.15","Firefox 82.0","1920x1080","1920x903","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",4,"JoL2","Three","response_button_text",28040.3303030323,NA,NA,"2",1,"SportenFeedbackOnly"
"9",1604178613430,1,"31/10/2020 22:10:13","BLIND",8967355,NA,"complete",NA,"5f9dd0deadab8c360712e94f","computer","Desktop or Laptop","Mac OS 10.15","Firefox 82.0","1920x1080","1920x903","FeedbackOnly","AliceSportIntoFeedbackOnly","AliceSportIntoFeedbackOnly",3,"1",5,"InstructieToets","advancementZone","continue_button",28040.3303030323,NA,NA,"",NA,"SportenFeedbackOnly"
"END OF FILE",NA,NA,"","",NA,NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","",28040.3303030323,NA,NA,"",NA,""
"END OF FILE",NA,NA,"","",NA,NA,"",NA,"","","","","","","","","","",NA,"",NA,"","","",NA,NA,NA,"",NA,""
