Proefpersoon Instructie_Code Segmenten_Sophia Perspective_Sophia Perspective_Jael Segmenten_Jael
Transcript_P20 2b "QOX2 Lqy3 l1Qco z2oXg n3jy MgI oD5xr SOFcs thPCw5 1p3y lgNaFd g2tLj6 enTrU OduJ fws jfR pgv1j DI89X 36DiH QuzZ 7k3sEY qliQ STut wNf LzmFO" n n "RifS wpFC 2CHrX J6p Ae9H6 Xdwa 3ZZ"
Transcript_P20 2b "8TuwM q8lw 8gI1 65jR3 Mxecr 6iEw 8ltLpy yeE PGgiEP FI3SE jJ8zg7 5CDba 5Zfr6j 7uSCl iFVpQG i9cPi" y y "8TuwM q8lw 8gI1 65jR3 Mxecr 6iEw 8ltLpy yeE PGgiEP FI3SE jJ8zg7 5CDba 5Zfr6j 7uSCl iFVpQG i9cPi"
Transcript_P20 2b "bjt9o XFfU4 Myn 624QS cu13 YRTAr zjHq9 Adc9WT dsT eaKtt 0xNrYC" n n "OXZs rNLTO HPzOd u8CJK"
Transcript_P20 2b "cB1fMQ 0dAWd xjWXRC F1zX2 v9CbBZ GPf YQV 7Cn6pI ySV921 8aZFC H0t edXiSb J36Tgx Sdl1XR" y y "cB1fMQ 0dAWd xjWXRC F1zX2 v9CbBZ GPf YQV 7Cn6pI ySV921 8aZFC H0t edXiSb J36Tgx Sdl1XR"
Transcript_P20 2c "Hr0g09 6vW5B FxcY HAE IIspX pg9G7 OOJ 21kFgu Lpoa rGkXel FXvAG" y y "Hr0g09 6vW5B FxcY HAE IIspX pg9G7 OOJ 21kFgu Lpoa rGkXel FXvAG"
Transcript_P20 2c "cCng CacXzV FE5S s5Spo2 hiZIC" y y "cCng CacXzV FE5S s5Spo2 hiZIC"
Transcript_P20 2c "bcRb Loxx Z6XRO IuL od7iAK Lb3bT Wtdln" y y "bcRb Loxx Z6XRO IuL od7iAK Lb3bT Wtdln"
Transcript_P20 2c NA fill-up-for-keeping-same-rows n "2htH GfCM FLLVC Hb6ur7 X326L XkiAxr slbor VteW"
Transcript_P20 2c "w7Y kqGQ iT5KB 875q GUimM oorMw lhkmT dBZ OjH 8JwE mw1LMd KCBc nmgTK uFX RNlnGR nFiOF" y y "w7Y kqGQ iT5KB 875q GUimM oorMw lhkmT dBZ OjH 8JwE mw1LMd KCBc nmgTK uFX RNlnGR nFiOF"
Transcript_P20 2c NA fill-up-for-keeping-same-rows n "zsOd OhcV aixG70 n7YaE Xien dK6Kz hR9qa"
Transcript_P20 2c "Jfnz5H Oj3R lTOUG k8aJNo eRvth 9iSwJ hXl3 dOSi Ole1s cpld WgpKY" y y "Jfnz5H Oj3R lTOUG k8aJNo eRvth 9iSwJ hXl3 dOSi Ole1s cpld WgpKY"
Transcript_P20 2c "6ESZNP Frj JEh f1E8er 9SNaXt Em5 kP6 6ui I25mh P9M" y y "6ESZNP Frj JEh f1E8er 9SNaXt Em5 kP6 6ui I25mh P9M"
Transcript_P20 2c "obF2L6 zBI I6VUFr p0B9 gHeY soPp aDoUB Cr3q5M" y y "obF2L6 zBI I6VUFr p0B9 gHeY soPp aDoUB Cr3q5M"
NA NA "Q4qr9R hituoQ lxdNDb YUvVG M9le JsN8vG n90 EBUkj g3QwH p4Kcn bjl Mzj 4sd 8P0PR 9Lukx PgHhgI" y y "Q4qr9R hituoQ lxdNDb YUvVG M9le JsN8vG n90 EBUkj g3QwH p4Kcn bjl Mzj 4sd 8P0PR 9Lukx PgHhgI"
NA NA "osenW 65RZq kykRx 62W38 bCKE l21wr hmot4 xxbp vbWv3 Ru1Ch" y y "osenW 65RZq kykRx 62W38 bCKE l21wr hmot4 xxbp vbWv3 Ru1Ch"
NA NA "3fGgo YCh LC5 oJ0Ob 3Er JEk WOrkA HdXY f3r" y y "3fGgo YCh LC5 oJ0Ob 3Er JEk WOrkA HdXY f3r"
NA NA "KWEs6w PwM wUXvD HHxO1A YjY sikQc vgE kPaAA" y y "KWEs6w PwM wUXvD HHxO1A YjY sikQc vgE kPaAA"
NA NA "D3uv Dfgqy0 HUzF uqYPO X6k hCui zzwqx Vv5 jkeF" y y "D3uv Dfgqy0 HUzF uqYPO X6k hCui zzwqx Vv5 jkeF"
NA NA "obsOgz fWr0M hnqE Mpal UAN 7QtJ7 uaPa L3VQ" y y "obsOgz fWr0M hnqE Mpal UAN 7QtJ7 uaPa L3VQ"
NA NA "qD6Ebr B9xUAi gam bzTUIK OrIdaU nO8l Ajv DhMiH Uzei h27ivo 0jv DhAV NfJWzN 47Ov Ty3V9 1u8tt" y y "qD6Ebr B9xUAi gam bzTUIK OrIdaU nO8l Ajv DhMiH Uzei h27ivo 0jv DhAV NfJWzN 47Ov Ty3V9 1u8tt"
NA NA "koUd qWaZf 8vzxwc QEtPn0 B7m fxCYqx G1Usy ppL6A" y y "koUd qWaZf 8vzxwc QEtPn0 B7m fxCYqx G1Usy ppL6A"
NA NA "92sv nLoZ0 dpLF 2MJ LFQB bQhi BtKD" y y "92sv nLoZ0 dpLF 2MJ LFQB bQhi BtKD"
NA NA "TOr f8B fT7N0C m7PiY XxWxiq xj1 rC202c" y y "TOr f8B fT7N0C m7PiY XxWxiq xj1 rC202c"
NA NA "8pQq5s ePp srMIG5 nvut HnsgQ TsJ rgf 1dER KqYC PW5 Uk7QZZ UoY qqV5 8dli MC4f o6xc" y y "8pQq5s ePp srMIG5 nvut HnsgQ TsJ rgf 1dER KqYC PW5 Uk7QZZ UoY qqV5 8dli MC4f o6xc"
NA NA "xLFZj UYngwU rgCNr mY5 UeJIB 6xfie7 cWmMu" y y "xLFZj UYngwU rgCNr mY5 UeJIB 6xfie7 cWmMu"
NA NA "C88zI4 2PTB BSq0N 0I7 Atx4F PXtQll 5er" y y "C88zI4 2PTB BSq0N 0I7 Atx4F PXtQll 5er"
NA NA "TXa U3M y6g 1v3 E350iF 4co JYhhuZ LxtNrF oHrtw PxZeK jnYZY 3AH" y y "TXa U3M y6g 1v3 E350iF 4co JYhhuZ LxtNrF oHrtw PxZeK jnYZY 3AH"
NA NA "klvZE rqOq5 KR0q Hz9f ewqPi 0ZK1FY 8ij DQH 09Zkpv tQlCrM ioJ" y y "klvZE rqOq5 KR0q Hz9f ewqPi 0ZK1FY 8ij DQH 09Zkpv tQlCrM ioJ"
NA NA "4lZs 3rONm Z8nZP vhwZ PXay 491gI p13fs 4t7EUi c1I Rr30 mrt4 3Gvkh7 XFzIM" y y "4lZs 3rONm Z8nZP vhwZ PXay 491gI p13fs 4t7EUi c1I Rr30 mrt4 3Gvkh7 XFzIM"
NA NA "OZso qqhl fHYDsd k2RXd P0km zmP ebq p5gF0 W2Kn KBcxVG Ta2ePu ePw t4LN0" y y "OZso qqhl fHYDsd k2RXd P0km zmP ebq p5gF0 W2Kn KBcxVG Ta2ePu ePw t4LN0"
NA NA "wYX Lt6 Vtror 0EQB7 5ATp foRPz bm8zq nGDFX ZSjw38 Cvfk Ea6B gsHg7T xY1 E80" y y "wYX Lt6 Vtror 0EQB7 5ATp foRPz bm8zq nGDFX ZSjw38 Cvfk Ea6B gsHg7T xY1 E80"
NA NA "nuzmc ozjp qhDGj SOXym 1dcpj kqgOb sgDL PuHz CfElQj DZKBN 1I9w5 5Dj" y y "nuzmc ozjp qhDGj SOXym 1dcpj kqgOb sgDL PuHz CfElQj DZKBN 1I9w5 5Dj"
NA NA "JXsN8V nOX 1yJ2g1 ToGGWy ZhUi6 5yA2Mr mM8x z0I BFOzD MQJw y8gkt" y y "JXsN8V nOX 1yJ2g1 ToGGWy ZhUi6 5yA2Mr mM8x z0I BFOzD MQJw y8gkt"
NA NA "IEI x4aITM Eeg 0O6j E7S IdcdZ QYT1QQ mAs9qp Bx9 ADE 76FRm bFPP" y y "IEI x4aITM Eeg 0O6j E7S IdcdZ QYT1QQ mAs9qp Bx9 ADE 76FRm bFPP"
NA NA "g02 ifx UE9 TJ5 aGs0 nVHOU Ml8oHK 9Br AB7Do LJs 5JeYy MWcx GTnj wfM EEqu c2uyhJ F9EVi B8lb3 XGQ bKlt1O" y y "g02 ifx UE9 TJ5 aGs0 nVHOU Ml8oHK 9Br AB7Do LJs 5JeYy MWcx GTnj wfM EEqu c2uyhJ F9EVi B8lb3 XGQ bKlt1O"
NA NA "mxvCQ 8RIc Ml1t7 vJKLz HZe2W4 gDtfrY wwkk Khy rlAF48" y y "mxvCQ 8RIc Ml1t7 vJKLz HZe2W4 gDtfrY wwkk Khy rlAF48"
NA NA "eEwRzK kEa MYmyJ Wsioq8 DGYcs r1K" y y "eEwRzK kEa MYmyJ Wsioq8 DGYcs r1K"
NA NA "LK5jj H6pGO 7ZkXzw" n n "kW0XlM sagk 36w wa7Bb 9Fc4G Rj1H P9dt96 u40 Kmb mej6N zCTkco 5Dqgh E9Zv Cmw"
NA NA "RmkR eJY nsz 2fR ZnX xId A8cap cL1 GExAnJ IQ0 5lj" n fill-up-for-keeping-same-rows NA
NA NA "XzhPF hwF NVdUs 3wGlfl 1mRh VLts 3PYp1 wBmv4 nBa oTgL HpWecx" y y "XzhPF hwF NVdUs 3wGlfl 1mRh VLts 3PYp1 wBmv4 nBa oTgL HpWecx"
NA NA "t6Fag7 3mCB6b XTa2 WbOzXz f2o1m j0TV uGF NGoo 6xcgg CmAwg XWweJ MF7U LAJ" y y "t6Fag7 3mCB6b XTa2 WbOzXz f2o1m j0TV uGF NGoo 6xcgg CmAwg XWweJ MF7U LAJ"
NA NA "lhktrj 8nvF 4jb UlBc1 6rI 3qHBz jUza Zt8m 1cJe Exi9U" y y "lhktrj 8nvF 4jb UlBc1 6rI 3qHBz jUza Zt8m 1cJe Exi9U"
NA NA "0YO PP0S HxBvh UV9FlJ LLuzZ6 X97SS m5hhu DHo A6djLc 9ng" y y "0YO PP0S HxBvh UV9FlJ LLuzZ6 X97SS m5hhu DHo A6djLc 9ng"
NA NA "dnN6m Ga0k c61Zf4 GmMy5 biH4 nvO6q htw rhg N9TQ27 7ECdS 80Z4k uJjWO 9xX xHMfrG 8ZpPCC" y y "dnN6m Ga0k c61Zf4 GmMy5 biH4 nvO6q htw rhg N9TQ27 7ECdS 80Z4k uJjWO 9xX xHMfrG 8ZpPCC"
NA NA NA NA NA NA
NA NA "46K6L qW6I 6nnO" 0.88642659279778391 0.83160621761658038 "6IatV puoK kLhmBo"
