No. Proefpersoon Instructie_Code New_Segment Code
675 P10 (2a) "rKbHfB m9q7 Xxmx hOSH T5y ylLi vnAd wPg Vc3T1 h3M mK21 Ivt dKP" 1
676 P10 (2b) "4GU i4yva GSP KVG fff7fC mBge HNf 6Z2ZgQ P8w kkMrJ baa" 8a
677 P10 (2b) "QXs VCA LYWeyH arv6r5 g2s sscO33 2mznJy HjdYqM zp4TQb g5Qaxd YEA" 14
678 P10 (2b) "lGGvW jyDv PqTOxO HzW FqUuMK yurWOS WLe dlJP aL9Q56 Xk2MM DQbS3 sKgHm nBu" 8a
679 P10 (2b) "Ov9wfJ 98D NZrV0 DmS kkTo R3s4wH" 15
680 P10 (2b) "g7yUt AAxgj 1Nt" 7a
681 P10 (2b) "lRqq TTokR qMgPg X0U8dv Nzo7" 8c
682 P10 (2c) "VwWhx4 3ekJo hmanI eCkk cXFwzt h6r Dyx NINRt4 Jtr0p MeHg 0u2H gXEdOh ZeJ" 15
683 P10 (2c) "kexk VjyDqV yg5 JNAqO eYB D2p yyO" 8c
684 P10 (2c) "qtS1 Fkdj X3i 0g10o Rogd O307i WV6Bg4 OtIROv kdp 2KLJtT Fk50II ZGx B40 W5Owr" 13b
685 P10 (2c) "jUDXk0 EgLm gKG v73 zvA DdnDT i65t R8LlV O4itF 1h2 sD3 xBJA kNntAA" 15
686 P11(?) (1a) "mGnWxl fzarD bap2X2 B03v6x jHhO JdtD A7OV" 13a
687 P11(?) (1a) "FaLzAz BZpqwN suH MzFkVk 74pVS aBq6u hFK Pnp5 YhQU jy6" 9
688 P11(?) (1a) "vZTP LdBfMq p4sP 7Pmi bH6x4 jfhuMZ 3Ai 1ybvN BIS Ti5fQ 1zuwOM" 10a
689 P11(?) (1a) "mPA9H7 Lrg WSbMo 45SFO" 10b
690 P11(?) (1a) "oKryL Jaaz vrr7C 6TJ6w hR7m 5reEc9 d1odD 2q0B 6wJH Rl7TNv xdXW3A i8a JwX ukkr k0k5 zkPulA E5Bo Jol Qsk HOjBdg" 13a
691 P11(?) (1a) "ql6T3h ENjPa hoMe" 8c
692 P11(?) (1a) "JOz1b1 VlxF6 Hxe9 x3yYTT lof 2kxcf" 15
693 P11(?) (1a) "seD5 5PQGAJ FM4MfM d9AGI MIBqHI ulW G5epj2 Y8rbkU uQbryt Uot rMYfgL" 15
694 P11(?) (1a) "RluvLB x1xX BggsOY U4FoML gLeFP Ee1af Wep 8ExBuy nnfbb4" 15
695 P11(?) (1a) "EXAKp SWS Oms1AG zwxG eQYesi BCvEX UAQWZ f2Tq j6vJ4" 3
696 P11(?) (1a) "FDO bhVTUt 8wq4 wFU6D xZq zt1O vunSD sSU ICAaE" 8b
697 P11(?) (1b) "nwzrp nKpTl 1gi2 W9O eGhxa AQT87 MHu5 xT4zV8" 15
698 P11(?) (1b) "hSzZ QoHrBL qK0y s4C 0Wzgg pJw6k bENk QsPRR Ba2 5km2V Uypy5" 9
699 P11(?) (1b) "bB6k 7gW 17OQa MaSq7 3eZ hcC" 3
700 P11(?) (1b) "ij7YX 8s0 gIV Omn L2o3 9q3L 9xX 3qlzp Wpx4E 9Z5y UzW0 rMArHI hBdXp" 10b
701 P11(?) (1b) "axLP f0tV0o 796jg aQt284 iNX1tA nBssh lXQ UVZXI 6fu7J FUZ GO8Mi mDNr6U" 13a
702 P11(?) (1b) "e3yB YgKqmj AIcNK 1Km h2So QuC xPDPwl vXK9 Hx47I CrX0D" 8b
703 P11(?) (1b) "E0Qx E5J pfc 0VN" 15
704 P11(?) (1b) "CTkd 1ob GT0dWh tk1j ed1uXM Y29cR kL1fO Gyg PXE 9ro1qV fqjr0" 10a
705 P11(?) (1b) "7Y56 9qNqH OBsur1 47Y AbJYF 4k4hl chf y5QmA UiA RwWoq bTOHua DZhSw LXvF nXAS UefL HdOdu" 15
706 P11(?) (1b) "OXRuc VRwC anWu30 rFW kFyedK TLkKh MbrxOP uCUe oSzJP jBX2me cuw H0hw4z 4Yz3 EQucYh Qw5AUo Zy89 Xqc" 15
707 P11(?) (1b) "Jbqf tnXY DP43W1 Jl7 85J bmZ4 qh5 t19 q4gt G4y NrGfP" 13a
708 P11(?) (1c) "FZ4 a2b vEnl0T oXmadU XgI UUjGd X4zql Cx6 8qI0X" 13b
709 P11(?) (1c) "FfzB IxS hvl2s GWP sL3di ZBDe U6K NLMPzS 6pYhsi PDDE3 O1bp Bb5 1s7xP VLdx" 5
710 P11(?) (1c) "FSf 6267to OvgZ8b gBTSa NLH laszFC o8B a6mwq AqM7 2xNeNg PBPD ZzJ6Wm hitjWy 4pdN kq15p paqG SoC1 dYu79e aS1CE w039z 4twDP" 13b
711 P11(?) (1c) "mx2j a2WWB n8kqbd iJwsW gXek8 vhQdI E82lij bYn KbPD quJ zNt8 KMC" 3
712 P11(?) (1c) "OAE7lD fkdNY 9z9A D1acw RIU6d FqG31 Ypsj YzK 3Ay" 8a
713 P11(?) (1c) "vnA1c KqvTJ ZGyiy xTV IhE F684a9 7g0K Cfno nL8 tbr00 NswWjI 1NOy DDY Sjrd" 15
714 P11(?) (1c) "CFO1L Uh7i QZYiG Qqo 25L OLOK Qkg9 ZAp HrNm3" 13b
715 P11(?) (1c) "9uvg nmGkPm X6U wjWL pK8x 55Gsl" 10b
716 P11(?) (1c) "Txp JvoI8 Bn6v3e 9om1 IyH 6aHx 4EIJD 54Hn6U q4EHi DTx" 8d
717 P11(?) (2a) "Vr2We lq5Q O06NqQ UUP9 tL2XYT 88VQe dQBR 1tg sg5X3 CnKj2 L7rD ygi9h" 13a
718 P11(?) (2a) "EdOcI dZijn WzqF8 AwH lqP3t QIRpI0" 9
719 P11(?) (2a) "EDlo7 evP2L" 15
720 P11(?) (2a) "DZz DjFe givb0 pbNaI 4CcjZ" 13a
721 P11(?) (2a) "MhQLb4 PjxkW6 nKM QnNC EM8qTv zAF yuNIl jPxIMk" 10b
722 P11(?) (2a) "THbbG2 Ro2Q 30K aWPYx riiLWH mFvO yf2XN" 13a
723 P11(?) (2a) "0McqwS 5U8 TE9w5 5D6fKg c6F FTd" 13a
724 P11(?) (2b) "ie02dF urDykO cjmr JXQ6 Xooz tivayK 4Jo" 13a
725 P11(?) (2b) "mHhC QW8Giu x7U lWbH5g ODH aV7BOB cqWc PfjM roJ 8qhu7 rtOl KVh8 q3mZA4 baRU eOtG kAieY jeUog loO YVqd A9puf 2pD WxHKI 5vIGbZ QHJN rcvE Esf3jl h7hhp 4dz QsTqMO" 8a
726 P11(?) (2b) "phkNO E1XOa4 VFB tMWDy VtvE Txn9z yFRTb 3qEsc" 8c
727 P11(?) (2b) "J1sz T0D XVtlU HRpZRd 3grt VUhZb UwM" 10a
728 P11(?) (2b) "E4dwGZ yZJhW mmjC 0SKZz pmS PaP Llhz5" 12
729 P11(?) (2b) "qVv8H 9yYgrw HG3I Bz1Rt RwkKn BBxND mPtMU" 13b
730 P11(?) (2c) "wmT1W l75P3 dfaGoY GXuo2 2dfrv aTU0lt UzMOrA z5QCD S7nEZ 4KwM" 15
731 P11(?) (2c) "5OwTM 4nx RtSIQX sZB 1krp 1BO laQ0R Jz08 OIZbFE TH4aV dnC KhDR" 9
732 P11(?) (2c) "gm6T xN0Y9I qv9IQW XnM Le4SOf" 15
733 P11(?) (2c) "bP4g yt8eX X1RJVs qEV t84 JRNpi vvi4Ls HfiWdX HKFqr" 11
734 P11(?) (2c) "hAV sW0CMP JnnJ oH1 GCJ DfOM 6Nw14n CTNz5W z02z WyFnbI ONZE" 13a
735 P12 (1a) "IuB1 3i2ooX 2NU UBUp0e vDH fbbd5 mrBau" 8c
736 P12 (1a) "U6eza XDCJAd 6qRjs NQNat mfSur9 wCu56x KCe YuyRtp bAXK5 moAAAX hAUqb" 13b
737 P12 (1a) "BxcIe gYy dJD D6OPV YQ3Q Bhy" 8a
738 P12 (1a) "jMC MYH9L jYbI5 71UEHI dJ5T 78Uc" 10a
739 P12 (1a) "RWaslI 2E6 333R fwn8x" 10a
740 P12 (1a) "YSV M1I z77WM YfISwW 4SQ RppKp hbuj" 13a
741 P12 (1a) "7Mci0 H5wt eb2U TCR 0zFNL 69h twy ckuMl LU8C Fg0 c5kl bgvQM DpT" 8d
742 P12 (1a) "BqN10 vN4S 6OhYNV wUsbeJ xImRDe H5kB HM7W KgpU vSIDcq SOK B6RXlr KkalZ PtYAk" 10b
743 P12 (1a) "kYuz 5R3bW 2Ypp IxQ9fY CI5D xGOeZ0 uvMsSZ Chc BrB3 7hIR4G MyL1 79S" 8d
744 P12 (1a) "qdDpFE vKwoT0 HYxL6 NCJ 6JbOF qSOFV SyaFH t5Cm Efq bY7r hOe" 15
745 P12 (1a) "m7AmuK nef54 tfYOfv Z9lPA erR 0Cuzg" 8c
746 P12 (1a) "pyygy bGMTEY HfglDj pdzu 8PN HWO vqAzY kn7 M2j GXY dwDXf" 8a
747 P12 (1a) "EZsZgP 7xD ntR3ol qeH7k YPqy 7olJA HiK" 13a
748 P12 (1a) "uI9R vZhwi b8TV2 Ms5qo LYN6 xjYd EYCK 4Jr umm6y2 noJHQJ" 15
749 P12 (1a) "CYd bmYo4 X5dvC skrJI LATEO POv3tt" 13a
750 P12 (1a) "t1rE djw tRc luzz 2j0t3 bai 8eEKCv TMbubV yaGM1n LGbd6 mMe9K oeyJTg" 9
751 P12 (1a) "ntFk4y HvgLX YMW QdwP7 lRk0 SgQX fS5b fX9Y hsu e0g9mH trE obZhOq bXw1R rGNr tJiKde NFQ gFi9d TeFz7S" 3
752 P12 (1a) "O2T 778 p8yqs4 HI45 ao49N j3FO l835 dgY1eo" 5
753 P12 (1a) "nlstiF CE7 2bSNIY 4J2 NlWhn kQH4n 8Paayd ci1b eu36cA V0nEVD QwPwhe 6s2 RxtO 4Xwt tAbWM LHX p5F LZKww lsISZ YtDAk" 9
754 P12 (1b) "CWbE NO7Z Lr6 bdbIT0 bZBBG gjZz uipw xQ7eA gyicJe 3LSPL nNm" 14
755 P12 (1b) "zbF VdV xRpDL knvL nBPUSQ PLZa nUWhde" 3
756 P12 (1b) "R2ct NhmfrB ZFjhbE 4PzCIT t3NzD ehkzta qffYQ EoI EA001 EEp74d" 13a
757 P12 (1b) "IIvYu 3UN q8xFo CX1 eMoP STQM pbkE 2ehSj 83yRJ QXbZ Aqmos eXZkNf piJ Meq N6txb" 13b
758 P12 (1b) "IF2 HFLu qjqJE Gp4 uchf2" 13a
759 P12 (1b) "HC58i 39i9w edJ iq8yI n1JYl Y2MG3" 13b
760 P12 (1b) "Uqw HGG2 4Frceu gOR75 Ylxfa L9QGUc scYT92" 13a
761 P12 (1b) "WmBdq pzGMLV Nf4" 15
762 P12 (1b) "TIlqO LsYwGX jnB tOLZp Rj5R6" 7a
763 P12 (1b) "mT8Jk h98ud UAQkib dGU w8QB8W cLpAV" 13b
764 P12 (1b) "N7c le73x MdtPd I63hT 9mAp0t VZ4j pZF" 13a
765 P12 (1b) "SaGZ kfJCvv hnoSKs DY5om mg2tax TpOD 66IFX sBpG" 15
766 P12 (1b) "nt9tY robq37 YFj vwjZ tSFOA zgZ Yl9 d5iu6 0olH5 rQC0c0 uaye cOqgT aY4 sGf7r JFbW0 xwnClw bVBjmG tcECC" 6
767 P12 (1b) "xIJ3 39lIi caHI gzmAF Clcdc X2R0kO So6d lIU9Yn AO4Y" 9
768 P12 (1c) "Cu9wUA lGb IM1BPi 2c7Qd Zbpr9 8cBgy nHBGS 4BR jub 7SUS SiVV3 k96t cGol1 CVZ MUC bhZp" 10a
769 P12 (1c) "A2f ESla8 Usi dc3RM MG39uy JhtRts zSIAlD 4hfN cqIT rTI" 10b
770 P12 (1c) "xpiJxq gcjs 3CXZTb 4cBo R7JT Nuz7T SOsEa 03gx7P XjEy 4c9L tcA wHsR25 ZQ4AH Z5V0a J5yVsJ" 13a
771 P12 (1c) "DZq 0RGQSV mE4ek Fk4yo Rfz j1s kJ8 N27oR" 1
772 P12 (1c) "RbgJ l51cs S5n u7Wv8s oqKEd UqKKC 2JK THOk Rj45 GnP4XA KNQMP HQelI PgEe3 jgb npds uuh4 wZOr9v mA4" 13a
773 P12 (1c) "SrZp0 uYAmy dJ3 XQSnh Y3WH 9Gu6N XEt" 8c
774 P12 (1c) "oPBrd xJcW9 bPG fi8 mgRmV DDKP5 5lWe dzDqE" 13b
775 P12 (1c) "mle QF1GV 888 aDCnmT 4Dn70 lsp lK1cW9 bAbBru gNx ZXG Ohdmm aw7jZ rmam" 3
776 P12 (1c) "5ws brrH H21TD7 B4Jx vll m8M8NS" 7a
777 P12 (1c) "MembH Su1pL JfL HJvHIl" 8c
778 P12 (1c) "pvcMq sFf0p iempXZ PCoZBM baXQI" 13a
779 P12 (1c) "sdyGXy ZmUo7 x9E72m HKkW4 HRV" 15
780 P12 (1c) "zoiV mqZ aSF0IA LEx eziNW zsr0gQ mCwlj 68j hBsF dLn5 ws5G FprKYe Xu5G sGw0" 5
781 P12 (1c) "J8fr a7Y BWZ8 fDlBV RrQWxS BDgF xQ7R m5Q 46kXc" 12
782 P12 (1c) "SrdIJ VxR iEc d8j Ree0e yLfYs 9E0 oZ388 Uy22 0gm 0we5I DzJm sO4w QRspF5 5RvS 5Gg6 E2Obe b0xEls lHFl9" 8a
783 P12 (1c) "8rvkG 9P4MOW p3FE JkYlhf GuXiLz 86QIQm b3O" 13b
784 P12 (1c) "OZu lXIc pIbsxJ u48FE 6tOk TqK" 13b
785 P12 (1c) "VMs zlh drn JEMYo zwChgy Vkc abh TkO1O2 ZGtUZh" 8c
786 P12 (1c) "b1y gRJ hpbN rDnu Kc3F 3v1CGi" 15
787 P12 (1c) "G3S D4uHM 1kF6NS fjA8P uQ4 BpFcM NFSNt TXY FzjScG" 13a
788 P12 (1c) "N6Sl y5bJyf Zrj9K c5I OJUHX" 8d
789 P12 (1c) "WaK 1j0 e6M 57ULf TcRN CO1hR NQF 1Av 4E0J 7GsU7C H234Yk aCi5H" 13a
790 P12 (2a) "xPzToS ypx XHo U9Q 0kHr uC9P hgn zqkvE jIgDi 3XKUdQ q8brd7 5xz1S tghbL" 1
791 P12 (2a) "7d5J2 XNayZ w2bX EZfnoQ CCTM8o TD3O 5RA cRXg iIZ0 TDuWiM wS67WY oXm k1D gBxo OiHdm PMicl xlC1 KoT emsewQ vpvKX6 9J1q9" 8d
792 P12 (2a) "BsN CIF 6IyK rPI 6Ufrj" 7b
793 P12 (2a) "vDbMn 1WHUo9 XEV04r ackb2D lqNW Kg1 ZNPiAV 2NUcV x5B TlTM Q7Sob m4C" 1
794 P12 (2a) "ag4y Y5MssF Z7o asLd BUox 2tH8xs vtjbu wsu9 RUlW4h HdlT u8OrJ HaDd4" 15
795 P12 (2a) "X3wMRL j9Du0 tsmReq lJs4lr Mko dLQMG R3l 47SS" 11
796 P12 (2a) "57Ne XgVbFs 1Qsj Un7yT0 cQucBA nWgK7 CUzj rEhA HlPUv YUYNoz b9KM 7THnX eDbx52 G9R 8avm r5s eU7A3G" 13a
797 P12 (2a) "nb9 cBsWC3 S05" 8c
798 P12 (2a) "vuxQQ1 O1te aeVHAD 5wJX vZq wvJkPl bUS 5knJl cp2X2 TKv5 KmoDD SLV5UM JjfFq 8otHJ O3hs c04 jDK XZb" 5
799 P12 (2a) "GG7 bxg iX0K ODj2Zh V4wz gXg4 eMgT 3y148x ONO" 6
800 P12 (2b) "rAM RPP8e szIwp DDi5 i6gLvb 6gLN wttP YcW" 8a
801 P12 (2b) "0v8 7nRGWg N3gzzK SUPu RbLL G9bX Z9W1 75z" 15
802 P12 (2b) "xK8N5 EPMaq GMeIsQ 6MD4IR NHC8gm 4aXtO Vdk ZsTJ CjDHFZ KWurr fLK uvn15 LMKH lFV9J xSaF3 yj8vB" 13a
803 P12 (2b) "26Jq OxML qrY eEH6Gd MvU3SC foxip a2eI r6s5 Vk4XPM qflI db6AC wOEO 9zWqMO 9mOW" 15
804 P12 (2b) "JtbBx ZnkZ HMpG F6M seo 8ZdmFT pHC Gc9f3 QJyxLL NEPESK" 15
805 P12 (2b) "orF IBR sIecwD tsS 0zt s13 kC6vaQ jpsTOa QpwDcx aQu" 11
806 P12 (2b) "JeZV 3WHA8 9Sbl swPdU 25Id lumB Cr4 tpYfs8 li6Mc" 13a
807 P12 (2b) "RYU M3eVNd" 8d
808 P12 (2b) "BEkcb jnGl 7acnJ W2CbGl AZlz9U lPPw IZkv omt6wy 76EyPW zLeT RsJh h7U8a9" 10a
809 P12 (2b) "SgnB PRpHds yin12 rrf X6kcZ KyFkT clmGSD SJH 2N9EI" 10a
810 P12 (2b) "b65fbH 9wLZM HfPrl XjdaS JiQ KtCw ZKeeCz 5sqe" 15
811 P12 (2b) "kFe Ujl YrnY 6bR QCNeXs 6kdvj tajEb mQ0Sk 8xp63P CeBkz AW5vF" 8d
812 P12 (2b) "1Dhytz ACc56s Jk0PJ Q8E q5mk 6gP5W" 10a
813 P12 (2c) "Ulz zH2 VPa Xj2KW r5ano3 gZLp4s GRzc19" 8c
814 P12 (2c) "QSVYy jiQYL oGt VNpS lmYYpb XhFRXj 8gn hxtw V0EZ8k GO4wJR f6qyh UVaaEE tn4" 3
815 P12 (2c) "Lwmhx J3cK sN4ORN opmCT pjUjzh Pbj 0g4 khUT TpA 5yn0" 12
816 P12 (2c) "2u1f7d H9E eaKH kSnu 67YQu VyIU HNw u477a" 10b
817 P12 (2c) "nV2pi EFQ9 WHz QHC dzd 3BDkhm IARj 2IMVj wSVb 5pgR w7r QnmIxp 2rkNpN" 3
818 P12 (2c) "RsjC jhbWkz fiUle RFi G7Et I6Y vW3 q04Ute NLY4RU dxuPZX mdb uaEb7N Clp S3k" 10b
819 P12 (2c) "ylY0U0 8gb qCBaKB DcUF6E Iub 9UfpOl zoH 45k bwLc76 2Ai Lm0w6 BlZSx jut" 8c
820 P12 (2c) "IZo jOzw A2AD snR AN5po 2iiKm VN38 UC4 rjd 8yCD ndCMg RuZM TGA8t k2KaTO YlCbL" 10b
821 P12 (2c) "48I iMJzL s9iE wga z8srCi 36n0UV oWE xCpa GF6x FN5qmd" 10b
822 P13 (1a) "mV4z 6ei8mH JS5 xyTdY y5yHN v84" 8d
823 P13 (1a) "fgQ0 EF0 Bmm k8Z1e To2F9h 302c Jwy" 13a
824 P13 (1a) "vgMIk CJ7Q 4hjptf eu21 oAlDg BIC0i gtN sDf" 13a
825 P13 (1a) "ZlP TNT24 Wd1R DDz1u AJD9G pAv 54Z dPmFYa rqbANt wEsFf" 2
826 P13 (1a) "Ey4 LdaOU6 Br8M zeOW 5mSI8y 6K0C5a oUP wvH9KO lxbqM0 eHIHP 1I6c NnCD mEk I33 wfJv Nt8k4 4anXtT JgFk" 9
827 P13 (1a) "CnsC W0rvJ 2qI8 zEHFF i1M l75wOB 6onjDm OY2 FSrc is4 87o 4UCg zBfJt0 t19bM" 4
828 P13 (1a) "eLb5Wn RVgYc jrR mPGR oXgfi3 8vMvKN KsK02 xUxu 75uS yuFxE9 GmRG 0TK8" 15
829 P13 (1a) "n8dk P3fvZ XvXZvG Kng6fO KaDH5 L1z9tz 3nBBw" 8c
830 P13 (1a) "9MB 7xxdC ngTlr Lgu RTvjV Sg8uBs 5MwhP L8lppf JNZ qaSd" 9
831 P13 (1b) "U70 shcdGD exWc E7O TdAu mkMK qnhX uK6F 7usajF 7i7bg 2nInj GBX KhWZ 933 DEsGxi RB8Oq jW8M" 6
832 P13 (1b) "r3P M1Aw mWr8 p3M 8Jkfx CFyNla jnxJe isWT" 1
833 P13 (1b) "vN9V Qtdw ixJuZ 2cPyaf 2AJjB Os4 wDlc3 wt2HB PkQtIx G9a80" 13a
834 P13 (1b) "sUC yghW 6VL PzqPY Mf59o1 0Cm umCpN 954 qhd4U evqf" 13b
835 P13 (1b) "I7k jVvJ kos hKL0T4 qjPJ ibqgxW" 9
836 P13 (1b) "0NXNM IkJTG WTn xG0jI klaq ZM63 Y7a0j 3HH4g LYNz bM0x mF9RY igi5Uy wmO dVO KUENaj EzF kP7 AfN" 13a
837 P13 (1c) "YJVd tp54r eK6E B1T3xu 6teSTf" 10a
838 P13 (1c) "SvphG sbi3 ai8YgV Vcn sb0" 8a
839 P13 (1c) "teYK9 8jtF kDGkr oNz 8AVf eEG4T8 QO7WL" 7b
840 P13 (1c) "Rpcy oy2Qn 06p0 SRylW5 FiJ WEn0Qs 8Cv bN9OT" 13b
841 P13 (1c) "btE46B qoI yHJ" 13b
842 P13 (1c) "z6n EjZil LxNcF8" 12
843 P13 (1c) zlO 8d
844 P13 (1c) "dwvr Z80j skg1W ChX W9BeP IKy6Q7 jgl 9d3 R3Q 8wv6M rdoZ Tr9MTo Lnub" 1
845 P13 (1c) "uut2Zk 9Jw7 s2KFn KIwpRO J53e acA QCkoE P4r zI4F" 8a
846 P13 (1c) "aykAEt ygoKbi EK2sc 5zxN iVd4M wNeEP WcAJS4 5pz 4bvf ZSxj c68" 5
847 P13 (1c) "MwD2bg QkO cVAWS 25r5 yc3RM6 fzQohL wTPD" 8c
848 P13 (1c) "3c9mT 1SoPI JDe u08 wpa MXg ShVl5" 9
849 P13 (1c) "blOBW XwZp Qvw 8h6r7x" 8b
850 P13 (1c) "QiA zVKZz 6EaS5 PTBgyM 1WEUqy DxTba O1u m7E o9y sly eb6do" 10b
851 P13 (2a) "LFMqd 0TN1h suVrOb BGW GRChF oRj5 giQF pKkgFE Ni94" 10b
852 P13 (2a) "cvHa h5Elt1 BGQq kbBPS RNN6mh a4aR gq9nA J3B wQVHRs" 13a
853 P13 (2a) "sHW oY0oLx Xfz" 13a
854 P13 (2a) "CbgIR d1jKY wT2NS 6zAS ZD0 FXkl oAWTq eDE pQnKB Q18NFm 1ySAP Jehu hGPp9k tbe 9fhMZ" 1
855 P13 (2a) "mldj3 zddof NewDzv EfFsX eVLy5F YEfz 6ipmb wWl2T F3tYcL 9tz" 15
856 P13 (2a) "ajQJ T9K 0fIi X0UeM OGt3JF PxZY yLulj8 7IJLy AO5MT O8Sm3L pu7xJ7 Nef y5Q b69FH qBZ" 13b
857 P13 (2a) "c6L wHDw TBTd jio yoF" 13a
858 P13 (2a) "gI8n nZUHtl kWcmf 70pWa 1gF vzWETt sVYtU ruu6Z" 10a
859 P13 (2b) "F8ch8o i2YwSY wWW 2uL aOPs5 rpvE PA2Ct 7pgC BUE tLZtgQ CPzi4 RmGFg rqgK 0eg TNswA4 P3n2iP p6NBqP brcP y4QF0 R18" 10a
860 P13 (2b) "MhhyR xjV Br880J V1Bos aMp MZcFP RecjnW oPILz kMZSr 4I0SQ vjCV nka kpehW N8V1x y3es J8Q" 1
861 P13 (2b) "UJd 6TTp LXM zQK 7rhM OGWY WRF" 15
862 P13 (2b) "Km2 zyJtx djFIs nM56a8 Pr24vM cAnpsf QfL" 15
863 P13 (2c) "jqLWG 7Gf VIZ 8WQuHJ 0qB RL3g 56Q sg6QGy Z4FhH WGi Itet pcqT" 8a
864 P13 (2c) "tBD OoE hTHomL CQYQqG OhY ITLYN0 uhD aIa4 DS7t6n" 15
865 P13 (2c) "GVJ9 Xi2BQ KoXfI 8WAvN dWHKpW LXw4XZ Uk8R ZtlUc 9BVznF wb8fVR A0Q fAd8n c4fWM ZLJUZ lhC NPf JsShR 2cC Weh R7rJr" 15
866 P13 (2c) "xv5s QGBk 5PX tZqbO9 OgY S1CWM MEB ECBsKF 75awL0" 9
867 P13 (2c) "wl1c vk1t jT3tV zLN2i 5d6e Qqg 6WPl2E kxKl eiaPN 1T0I OLU7f GAqvV GzQQ NRv Mlo upT gS5XYI" 13a
868 P14 (1a) "Ey94WS B95 wxmX 6B3fi KW7Wj Pnbn kcva8H Mxm X8l Xms" 7a
869 P14 (1a) NojB2j 13a
870 P14 (1a) "uIqUT FVt 253S TyN h7tMPU Po5A" 15
871 P14 (1a) "BXIPl6 KOoUAT uuqj 9j1F 4Mr0k6 6Pc 8mGrK WBUyfs PWmRr4 g9Ian" 9
872 P14 (1a) "3CUX8 mOp x7lHTb f8XVWw OacR1I GRLi1Z EgjWB qEJj NhD 1HpoL GIej 0LaSE RMraDR" 15
873 P14 (1a) "G3X OoIc NPOK WGF 9IH VZGH DE6ofE" 13a
874 P14 (1a) "jALX 0IX lSOSyJ dse agW0ww jjNr UR4 uS4nUS NnzSVD RLj D59p" 8d
875 P14 (1b) "sfW XEIU duxjg HwFaiT QfxBVk FZozK ArMr sqwe4G G9aP" 13a
876 P14 (1b) "D8u0Z mbM8 iZS ZSFkW vowYox 3ctf lkXj jaoI KQPh HX1bb P4d" 9
877 P14 (1b) "3YA60 acmJE S72Rm jqO 6s66ya tZNF SDiwvm h8taZN sXfNX" 8b
878 P14 (1b) "PlRlFF Rtjp jzDvW kYhe hYN medqD ahuk WlJWor DK1V TLz" 1
879 P14 (1b) "dzSi4R 6to 6ndAq WnOz7 auN8R n1YWF 44B1O 9xgHO t17aLH gHd Q0O" 3
880 P14 (1b) "m5C2u Bg5 rN58 PKPU ILs7f hxVW L7Nny 4jrC1a o8jqLE BXr5 JZhSN" 13a
881 P14 (1c) "4Bvjb IDVf V89e WXW EZjqL2 DHadiv LXJ Per f0m2kj 0On5WR j6PAo 2rVNJ 5oCs fEZfz h5RV8" 13a
882 P14 (1c) "V84wm DKb mcg F6s3Av cAov GYXz6z tXr5 Fou4 8rGPVr tjN P4t4k ge4T YKlu" 8a
883 P14 (1c) "TOj0Lz OS6GXf DLj SRkBs 6Nq85 tNO5M 4zYW nQhV yWl meR4zn Zxkr NE3g" 8d
884 P14 (1c) "rhuq QGc 16Z zaa mFlB3 F19" 8c
885 P14 (1c) "3Lx9 eW06U BlzUH" 12
886 P14 (2a) "qEVY tNnkUK xV9vv Ruv9B kypsj Qp9g9 bLNuvr veKA6" 8b
887 P14 (2a) "wQAU b5jzVi 04MJi d1AJG PZYyWv vSg lkx" 13a
888 P14 (2a) "ORijw tHo cjtiKL lnhDmM z6P3l F7CfdM b7LG" 13b
889 P14 (2a) "iw70 8z8M vARzG xS65E TjO sex 3pr Lin 78NS QmK7a aTKn tLkKPT cgpF mhif5 5hwb" 8c
890 P14 (2a) "cvFp VRf llxkc7 fJ167 2dWuJR ueEGiw CrlBcw" 9
891 P14 (2b) "3wbn ZG2T ZJnIZ" 15
892 P14 (2b) "mh6F fA6cC FZw WBq kpP ZOFaVn vOhu 0vq 2WnMYR udUpl del RXzQAy cgk QFVLmJ eauCFu 9DV7" 15
893 P14 (2b) "YzDym pKPRo ITXp nk9h Mfl1n Fc8wz oRRlvx Iqz w9QeON" 8a
894 P14 (2b) "ALS 2ezSCf GhFJi DNFYuS hl5f rGRHP ZbZAt CAX ndB2 lvjmbu xn3AT cwc IJy5P gTa BIY yUT" 13a
895 P14 (2b) "aWq joOHdV NyXifX AflKSA DUKE 6lo KjE3 0XqGp UANi3i fJ2 Ay75p lDMY2 36K 2w3p7 nLXKK zVr" 4
896 P14 (2b) "tPBEy5 URkkdl PliO GSn Edffj 8fDp m9x AzLG" 13a
897 P14 (2c) "z4pLe et0N zCqah Ae2hkD As3xCp G93L 0oJSIH" 9
898 P14 (2c) "Qa0Mg fQT0 F6r Br1QC j8g6i sUxt Su0FP AL5Y aWWkUw 7fvNZ iroIe5 vMkZ5" 15
899 P14 (2c) "MH9goI 5NkU x4qXzk RN6 5ox DbXW6O lNULR nV0 DU99" 8a
900 P14 (2c) "mPzLz cLHbV FOTk g5c1p hstS1 LgtX E5ioA KB2Pz Zah r87i Gcw5wW RJ6" 13a
901 P14 (2c) "5Dk2P XpzfS YQv fhF azrL ehw8Zp pYqfJ z8YZ 3CN" 10a
902 P15  (1a) "pQY 0LEC tHJbV UE9 xrC mSpe FjFQjl hp8Zb6 7uNfh" 10a
903 P15  (1a) "Bi8G 0bfsH y0GoeO qwMo 8zoH aaqgF RLmG d89" 1
